image_id,path,class_name,class_id,annotated_attribute_id,color_attribute_id,color
4964,085.Horned_Lark/Horned_Lark_0025_75003.jpg,085.Horned_Lark,85,263,263,buff
4965,085.Horned_Lark/Horned_Lark_0040_74214.jpg,085.Horned_Lark,85,263,263,buff
4966,086.Pacific_Loon/Pacific_Loon_0001_75521.jpg,086.Pacific_Loon,86,260,260,black
4967,086.Pacific_Loon/Pacific_Loon_0048_75524.jpg,086.Pacific_Loon,86,260,260,black
4968,086.Pacific_Loon/Pacific_Loon_0038_75526.jpg,086.Pacific_Loon,86,260,260,black
4969,086.Pacific_Loon/Pacific_Loon_0013_75530.jpg,086.Pacific_Loon,86,254,260,black
4970,086.Pacific_Loon/Pacific_Loon_0031_75531.jpg,086.Pacific_Loon,86,254,260,black
4971,086.Pacific_Loon/Pacific_Loon_0064_75532.jpg,086.Pacific_Loon,86,250,260,black
4972,086.Pacific_Loon/Pacific_Loon_0036_75539.jpg,086.Pacific_Loon,86,254,260,black
4973,086.Pacific_Loon/Pacific_Loon_0027_75542.jpg,086.Pacific_Loon,86,250,260,black
4974,086.Pacific_Loon/Pacific_Loon_0054_75543.jpg,086.Pacific_Loon,86,260,260,black
4975,086.Pacific_Loon/Pacific_Loon_0037_75800.jpg,086.Pacific_Loon,86,249,260,black
4976,086.Pacific_Loon/Pacific_Loon_0049_75780.jpg,086.Pacific_Loon,86,254,260,black
4977,086.Pacific_Loon/Pacific_Loon_0066_75547.jpg,086.Pacific_Loon,86,260,260,black
4978,086.Pacific_Loon/Pacific_Loon_0024_75555.jpg,086.Pacific_Loon,86,250,260,black
4979,086.Pacific_Loon/Pacific_Loon_0041_75782.jpg,086.Pacific_Loon,86,249,260,black
4980,086.Pacific_Loon/Pacific_Loon_0004_75815.jpg,086.Pacific_Loon,86,260,260,black
4981,086.Pacific_Loon/Pacific_Loon_0010_75818.jpg,086.Pacific_Loon,86,260,260,black
4982,086.Pacific_Loon/Pacific_Loon_0018_75564.jpg,086.Pacific_Loon,86,254,260,black
4983,086.Pacific_Loon/Pacific_Loon_0033_75571.jpg,086.Pacific_Loon,86,250,260,black
4984,086.Pacific_Loon/Pacific_Loon_0005_75829.jpg,086.Pacific_Loon,86,254,260,black
4985,086.Pacific_Loon/Pacific_Loon_0017_75835.jpg,086.Pacific_Loon,86,260,260,black
4986,086.Pacific_Loon/Pacific_Loon_0068_75836.jpg,086.Pacific_Loon,86,250,260,black
4987,086.Pacific_Loon/Pacific_Loon_0062_75587.jpg,086.Pacific_Loon,86,260,260,black
4988,086.Pacific_Loon/Pacific_Loon_0065_75588.jpg,086.Pacific_Loon,86,254,260,black
4989,086.Pacific_Loon/Pacific_Loon_0045_75589.jpg,086.Pacific_Loon,86,260,260,black
4990,086.Pacific_Loon/Pacific_Loon_0026_75593.jpg,086.Pacific_Loon,86,254,260,black
4991,086.Pacific_Loon/Pacific_Loon_0020_75596.jpg,086.Pacific_Loon,86,250,260,black
4992,086.Pacific_Loon/Pacific_Loon_0057_75854.jpg,086.Pacific_Loon,86,250,260,black
4993,086.Pacific_Loon/Pacific_Loon_0021_75859.jpg,086.Pacific_Loon,86,260,260,black
4994,086.Pacific_Loon/Pacific_Loon_0063_75865.jpg,086.Pacific_Loon,86,254,260,black
4995,086.Pacific_Loon/Pacific_Loon_0053_77673.jpg,086.Pacific_Loon,86,254,260,black
4996,086.Pacific_Loon/Pacific_Loon_0042_75385.jpg,086.Pacific_Loon,86,260,260,black
4997,086.Pacific_Loon/Pacific_Loon_0009_75642.jpg,086.Pacific_Loon,86,260,260,black
4998,086.Pacific_Loon/Pacific_Loon_0050_75388.jpg,086.Pacific_Loon,86,254,260,black
4999,086.Pacific_Loon/Pacific_Loon_0047_75393.jpg,086.Pacific_Loon,86,260,260,black
5000,086.Pacific_Loon/Pacific_Loon_0035_75395.jpg,086.Pacific_Loon,86,260,260,black
5001,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,086.Pacific_Loon,86,250,260,black
5002,086.Pacific_Loon/Pacific_Loon_0040_75414.jpg,086.Pacific_Loon,86,260,260,black
5003,086.Pacific_Loon/Pacific_Loon_0019_75422.jpg,086.Pacific_Loon,86,260,260,black
5004,086.Pacific_Loon/Pacific_Loon_0067_75423.jpg,086.Pacific_Loon,86,254,260,black
5005,086.Pacific_Loon/Pacific_Loon_0008_75428.jpg,086.Pacific_Loon,86,260,260,black
5006,086.Pacific_Loon/Pacific_Loon_0025_75436.jpg,086.Pacific_Loon,86,250,260,black
5007,086.Pacific_Loon/Pacific_Loon_0034_75438.jpg,086.Pacific_Loon,86,260,260,black
5008,086.Pacific_Loon/Pacific_Loon_0046_75439.jpg,086.Pacific_Loon,86,250,260,black
5009,086.Pacific_Loon/Pacific_Loon_0032_75441.jpg,086.Pacific_Loon,86,254,260,black
5010,086.Pacific_Loon/Pacific_Loon_0003_75442.jpg,086.Pacific_Loon,86,250,260,black
5011,086.Pacific_Loon/Pacific_Loon_0015_75443.jpg,086.Pacific_Loon,86,260,260,black
5012,086.Pacific_Loon/Pacific_Loon_0069_75446.jpg,086.Pacific_Loon,86,261,260,black
5013,086.Pacific_Loon/Pacific_Loon_0059_75706.jpg,086.Pacific_Loon,86,260,260,black
5014,086.Pacific_Loon/Pacific_Loon_0052_75451.jpg,086.Pacific_Loon,86,260,260,black
5015,086.Pacific_Loon/Pacific_Loon_0044_75467.jpg,086.Pacific_Loon,86,261,260,black
5016,086.Pacific_Loon/Pacific_Loon_0014_75468.jpg,086.Pacific_Loon,86,260,260,black
5017,086.Pacific_Loon/Pacific_Loon_0011_75726.jpg,086.Pacific_Loon,86,254,260,black
5018,086.Pacific_Loon/Pacific_Loon_0023_75476.jpg,086.Pacific_Loon,86,250,260,black
5019,086.Pacific_Loon/Pacific_Loon_0012_75736.jpg,086.Pacific_Loon,86,260,260,black
5020,086.Pacific_Loon/Pacific_Loon_0006_75386.jpg,086.Pacific_Loon,86,254,260,black
5021,086.Pacific_Loon/Pacific_Loon_0043_75747.jpg,086.Pacific_Loon,86,250,260,black
5022,086.Pacific_Loon/Pacific_Loon_0029_75495.jpg,086.Pacific_Loon,86,254,260,black
5023,086.Pacific_Loon/Pacific_Loon_0051_75514.jpg,086.Pacific_Loon,86,260,260,black
5024,086.Pacific_Loon/Pacific_Loon_0039_75517.jpg,086.Pacific_Loon,86,260,260,black
5025,086.Pacific_Loon/Pacific_Loon_0002_75775.jpg,086.Pacific_Loon,86,254,260,black
5026,087.Mallard/Mallard_0131_76296.jpg,087.Mallard,87,260,250,brown
5027,087.Mallard/Mallard_0016_76315.jpg,087.Mallard,87,263,250,brown
5028,087.Mallard/Mallard_0044_76317.jpg,087.Mallard,87,254,250,brown
5029,087.Mallard/Mallard_0130_76836.jpg,087.Mallard,87,250,250,brown
5030,087.Mallard/Mallard_0025_76465.jpg,087.Mallard,87,250,250,brown
5031,087.Mallard/Mallard_0115_76840.jpg,087.Mallard,87,263,250,brown
5032,087.Mallard/Mallard_0082_75954.jpg,087.Mallard,87,249,250,brown
5033,087.Mallard/Mallard_0026_76725.jpg,087.Mallard,87,254,250,brown
5034,087.Mallard/Mallard_0128_77396.jpg,087.Mallard,87,250,250,brown
5035,087.Mallard/Mallard_0061_76378.jpg,087.Mallard,87,250,250,brown
5036,087.Mallard/Mallard_0038_76902.jpg,087.Mallard,87,263,250,brown
5037,087.Mallard/Mallard_0093_77419.jpg,087.Mallard,87,250,250,brown
5038,087.Mallard/Mallard_0114_76924.jpg,087.Mallard,87,261,250,brown
5039,087.Mallard/Mallard_0119_76925.jpg,087.Mallard,87,250,250,brown
5040,087.Mallard/Mallard_0069_76926.jpg,087.Mallard,87,250,250,brown
5041,087.Mallard/Mallard_0033_76565.jpg,087.Mallard,87,250,250,brown
5042,087.Mallard/Mallard_0077_75911.jpg,087.Mallard,87,249,250,brown
5043,087.Mallard/Mallard_0071_76940.jpg,087.Mallard,87,254,250,brown
5044,087.Mallard/Mallard_0052_76946.jpg,087.Mallard,87,254,250,brown
5045,087.Mallard/Mallard_0064_76654.jpg,087.Mallard,87,250,250,brown
5046,087.Mallard/Mallard_0024_75932.jpg,087.Mallard,87,250,250,brown
5047,087.Mallard/Mallard_0141_76977.jpg,087.Mallard,87,249,250,brown
5048,087.Mallard/Mallard_0098_77490.jpg,087.Mallard,87,261,250,brown
5049,087.Mallard/Mallard_0048_76995.jpg,087.Mallard,87,250,250,brown
5050,087.Mallard/Mallard_0053_75985.jpg,087.Mallard,87,250,250,brown
5051,087.Mallard/Mallard_0107_76498.jpg,087.Mallard,87,250,250,brown
5052,087.Mallard/Mallard_0121_77434.jpg,087.Mallard,87,261,250,brown
5053,087.Mallard/Mallard_0018_76511.jpg,087.Mallard,87,250,250,brown
5054,087.Mallard/Mallard_0050_76519.jpg,087.Mallard,87,254,250,brown
5055,087.Mallard/Mallard_0028_76010.jpg,087.Mallard,87,254,250,brown
5056,087.Mallard/Mallard_0043_77038.jpg,087.Mallard,87,250,250,brown
5057,087.Mallard/Mallard_0112_77046.jpg,087.Mallard,87,250,250,brown
5058,087.Mallard/Mallard_0005_76026.jpg,087.Mallard,87,253,250,brown
5059,087.Mallard/Mallard_0083_77052.jpg,087.Mallard,87,250,250,brown
5060,087.Mallard/Mallard_0106_77568.jpg,087.Mallard,87,254,250,brown
5061,087.Mallard/Mallard_0089_77068.jpg,087.Mallard,87,254,250,brown
5062,087.Mallard/Mallard_0070_77588.jpg,087.Mallard,87,251,250,brown
5063,087.Mallard/Mallard_0086_76567.jpg,087.Mallard,87,250,250,brown
5064,087.Mallard/Mallard_0136_76593.jpg,087.Mallard,87,250,250,brown
5065,087.Mallard/Mallard_0095_76080.jpg,087.Mallard,87,257,250,brown
5066,087.Mallard/Mallard_0035_77095.jpg,087.Mallard,87,251,250,brown
5067,087.Mallard/Mallard_0055_77102.jpg,087.Mallard,87,250,250,brown
5068,087.Mallard/Mallard_0103_77105.jpg,087.Mallard,87,254,250,brown
5069,087.Mallard/Mallard_0013_77619.jpg,087.Mallard,87,254,250,brown
5070,087.Mallard/Mallard_0109_76616.jpg,087.Mallard,87,263,250,brown
5071,087.Mallard/Mallard_0045_77129.jpg,087.Mallard,87,254,250,brown
5072,087.Mallard/Mallard_0067_77623.jpg,087.Mallard,87,250,250,brown
5073,087.Mallard/Mallard_0030_77143.jpg,087.Mallard,87,250,250,brown
5074,087.Mallard/Mallard_0087_77499.jpg,087.Mallard,87,250,250,brown
5075,087.Mallard/Mallard_0123_76653.jpg,087.Mallard,87,253,250,brown
5076,087.Mallard/Mallard_0022_77166.jpg,087.Mallard,87,254,250,brown
5077,087.Mallard/Mallard_0006_77171.jpg,087.Mallard,87,254,250,brown
5078,087.Mallard/Mallard_0046_76165.jpg,087.Mallard,87,250,250,brown
5079,087.Mallard/Mallard_0014_76166.jpg,087.Mallard,87,250,250,brown
5080,087.Mallard/Mallard_0111_76722.jpg,087.Mallard,87,252,250,brown
5081,087.Mallard/Mallard_0138_76735.jpg,087.Mallard,87,250,250,brown
5082,087.Mallard/Mallard_0078_76238.jpg,087.Mallard,87,249,250,brown
5083,087.Mallard/Mallard_0020_76239.jpg,087.Mallard,87,253,250,brown
5084,087.Mallard/Mallard_0081_76266.jpg,087.Mallard,87,250,250,brown
5085,087.Mallard/Mallard_0004_76958.jpg,087.Mallard,87,263,250,brown
5086,088.Western_Meadowlark/Western_Meadowlark_0079_78856.jpg,088.Western_Meadowlark,88,255,255,yellow
5087,088.Western_Meadowlark/Western_Meadowlark_0120_77834.jpg,088.Western_Meadowlark,88,260,255,yellow
5088,088.Western_Meadowlark/Western_Meadowlark_0003_78864.jpg,088.Western_Meadowlark,88,250,255,yellow
5089,088.Western_Meadowlark/Western_Meadowlark_0048_78354.jpg,088.Western_Meadowlark,88,255,255,yellow
5090,088.Western_Meadowlark/Western_Meadowlark_0034_78869.jpg,088.Western_Meadowlark,88,250,255,yellow
5091,088.Western_Meadowlark/Western_Meadowlark_0038_77785.jpg,088.Western_Meadowlark,88,255,255,yellow
5092,088.Western_Meadowlark/Western_Meadowlark_0104_78105.jpg,088.Western_Meadowlark,88,249,255,yellow
5093,088.Western_Meadowlark/Western_Meadowlark_0125_77850.jpg,088.Western_Meadowlark,88,250,255,yellow
5094,088.Western_Meadowlark/Western_Meadowlark_0060_78368.jpg,088.Western_Meadowlark,88,250,255,yellow
5095,088.Western_Meadowlark/Western_Meadowlark_0116_77862.jpg,088.Western_Meadowlark,88,255,255,yellow
5096,088.Western_Meadowlark/Western_Meadowlark_0050_77864.jpg,088.Western_Meadowlark,88,250,255,yellow
5097,088.Western_Meadowlark/Western_Meadowlark_0032_78633.jpg,088.Western_Meadowlark,88,250,255,yellow
5098,088.Western_Meadowlark/Western_Meadowlark_0086_78636.jpg,088.Western_Meadowlark,88,255,255,yellow
5099,088.Western_Meadowlark/Western_Meadowlark_0098_78382.jpg,088.Western_Meadowlark,88,255,255,yellow
5100,088.Western_Meadowlark/Western_Meadowlark_0019_77876.jpg,088.Western_Meadowlark,88,255,255,yellow
5101,088.Western_Meadowlark/Western_Meadowlark_0018_77880.jpg,088.Western_Meadowlark,88,250,255,yellow
5102,088.Western_Meadowlark/Western_Meadowlark_0115_77882.jpg,088.Western_Meadowlark,88,255,255,yellow
5103,088.Western_Meadowlark/Western_Meadowlark_0099_78176.jpg,088.Western_Meadowlark,88,255,255,yellow
5104,088.Western_Meadowlark/Western_Meadowlark_0121_78402.jpg,088.Western_Meadowlark,88,255,255,yellow
5105,088.Western_Meadowlark/Western_Meadowlark_0022_78410.jpg,088.Western_Meadowlark,88,254,255,yellow
5106,088.Western_Meadowlark/Western_Meadowlark_0108_78155.jpg,088.Western_Meadowlark,88,255,255,yellow
5107,088.Western_Meadowlark/Western_Meadowlark_0096_77901.jpg,088.Western_Meadowlark,88,254,255,yellow
5108,088.Western_Meadowlark/Western_Meadowlark_0111_78674.jpg,088.Western_Meadowlark,88,255,255,yellow
5109,088.Western_Meadowlark/Western_Meadowlark_0001_78676.jpg,088.Western_Meadowlark,88,254,255,yellow
5110,088.Western_Meadowlark/Western_Meadowlark_0014_78421.jpg,088.Western_Meadowlark,88,250,255,yellow
5111,088.Western_Meadowlark/Western_Meadowlark_0017_78940.jpg,088.Western_Meadowlark,88,250,255,yellow
5112,088.Western_Meadowlark/Western_Meadowlark_0024_78432.jpg,088.Western_Meadowlark,88,250,255,yellow
5113,088.Western_Meadowlark/Western_Meadowlark_0107_78608.jpg,088.Western_Meadowlark,88,262,255,yellow
5114,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,088.Western_Meadowlark,88,255,255,yellow
5115,088.Western_Meadowlark/Western_Meadowlark_0026_78438.jpg,088.Western_Meadowlark,88,254,255,yellow
5116,088.Western_Meadowlark/Western_Meadowlark_0040_77823.jpg,088.Western_Meadowlark,88,255,255,yellow
5117,088.Western_Meadowlark/Western_Meadowlark_0015_78610.jpg,088.Western_Meadowlark,88,254,255,yellow
5118,088.Western_Meadowlark/Western_Meadowlark_0033_78312.jpg,088.Western_Meadowlark,88,250,255,yellow
5119,088.Western_Meadowlark/Western_Meadowlark_0083_78197.jpg,088.Western_Meadowlark,88,258,255,yellow
5120,088.Western_Meadowlark/Western_Meadowlark_0063_77946.jpg,088.Western_Meadowlark,88,255,255,yellow
5121,088.Western_Meadowlark/Western_Meadowlark_0013_77712.jpg,088.Western_Meadowlark,88,255,255,yellow
5122,088.Western_Meadowlark/Western_Meadowlark_0028_78487.jpg,088.Western_Meadowlark,88,254,255,yellow
5123,088.Western_Meadowlark/Western_Meadowlark_0097_78239.jpg,088.Western_Meadowlark,88,250,255,yellow
5124,088.Western_Meadowlark/Western_Meadowlark_0101_78899.jpg,088.Western_Meadowlark,88,250,255,yellow
5125,088.Western_Meadowlark/Western_Meadowlark_0103_78500.jpg,088.Western_Meadowlark,88,255,255,yellow
5126,088.Western_Meadowlark/Western_Meadowlark_0109_77990.jpg,088.Western_Meadowlark,88,254,255,yellow
5127,088.Western_Meadowlark/Western_Meadowlark_0058_78247.jpg,088.Western_Meadowlark,88,254,255,yellow
5128,088.Western_Meadowlark/Western_Meadowlark_0112_78760.jpg,088.Western_Meadowlark,88,254,255,yellow
5129,088.Western_Meadowlark/Western_Meadowlark_0081_77798.jpg,088.Western_Meadowlark,88,250,255,yellow
5130,088.Western_Meadowlark/Western_Meadowlark_0085_77745.jpg,088.Western_Meadowlark,88,250,255,yellow
5131,088.Western_Meadowlark/Western_Meadowlark_0044_77758.jpg,088.Western_Meadowlark,88,255,255,yellow
5132,088.Western_Meadowlark/Western_Meadowlark_0037_77759.jpg,088.Western_Meadowlark,88,263,255,yellow
5133,088.Western_Meadowlark/Western_Meadowlark_0067_78529.jpg,088.Western_Meadowlark,88,254,255,yellow
5134,088.Western_Meadowlark/Western_Meadowlark_0064_78027.jpg,088.Western_Meadowlark,88,255,255,yellow
5135,088.Western_Meadowlark/Western_Meadowlark_0053_77774.jpg,088.Western_Meadowlark,88,250,255,yellow
5136,088.Western_Meadowlark/Western_Meadowlark_0100_78037.jpg,088.Western_Meadowlark,88,250,255,yellow
5137,088.Western_Meadowlark/Western_Meadowlark_0029_78832.jpg,088.Western_Meadowlark,88,255,255,yellow
5138,088.Western_Meadowlark/Western_Meadowlark_0118_78820.jpg,088.Western_Meadowlark,88,250,255,yellow
5139,088.Western_Meadowlark/Western_Meadowlark_0095_78568.jpg,088.Western_Meadowlark,88,255,255,yellow
5140,088.Western_Meadowlark/Western_Meadowlark_0091_78576.jpg,088.Western_Meadowlark,88,255,255,yellow
5141,088.Western_Meadowlark/Western_Meadowlark_0076_77811.jpg,088.Western_Meadowlark,88,255,255,yellow
5142,088.Western_Meadowlark/Western_Meadowlark_0077_77814.jpg,088.Western_Meadowlark,88,255,255,yellow
5143,088.Western_Meadowlark/Western_Meadowlark_0021_78841.jpg,088.Western_Meadowlark,88,250,255,yellow
5144,088.Western_Meadowlark/Western_Meadowlark_0069_78587.jpg,088.Western_Meadowlark,88,255,255,yellow
5145,088.Western_Meadowlark/Western_Meadowlark_0052_77781.jpg,088.Western_Meadowlark,88,250,255,yellow
5146,089.Hooded_Merganser/Hooded_Merganser_0056_79112.jpg,089.Hooded_Merganser,89,254,260,black
5147,089.Hooded_Merganser/Hooded_Merganser_0015_79132.jpg,089.Hooded_Merganser,89,250,260,black
5148,089.Hooded_Merganser/Hooded_Merganser_0049_79136.jpg,089.Hooded_Merganser,89,250,260,black
5149,089.Hooded_Merganser/Hooded_Merganser_0085_79146.jpg,089.Hooded_Merganser,89,260,260,black
5150,089.Hooded_Merganser/Hooded_Merganser_0022_79153.jpg,089.Hooded_Merganser,89,258,260,black
5151,089.Hooded_Merganser/Hooded_Merganser_0061_796723.jpg,089.Hooded_Merganser,89,260,260,black
5152,089.Hooded_Merganser/Hooded_Merganser_0073_796726.jpg,089.Hooded_Merganser,89,250,260,black
5153,089.Hooded_Merganser/Hooded_Merganser_0053_796728.jpg,089.Hooded_Merganser,89,250,260,black
5154,089.Hooded_Merganser/Hooded_Merganser_0037_796731.jpg,089.Hooded_Merganser,89,260,260,black
5155,089.Hooded_Merganser/Hooded_Merganser_0021_796732.jpg,089.Hooded_Merganser,89,260,260,black
5156,089.Hooded_Merganser/Hooded_Merganser_0007_79157.jpg,089.Hooded_Merganser,89,250,260,black
5157,089.Hooded_Merganser/Hooded_Merganser_0014_796739.jpg,089.Hooded_Merganser,89,260,260,black
5158,089.Hooded_Merganser/Hooded_Merganser_0089_796740.jpg,089.Hooded_Merganser,89,259,260,black
5159,089.Hooded_Merganser/Hooded_Merganser_0057_796742.jpg,089.Hooded_Merganser,89,260,260,black
5160,089.Hooded_Merganser/Hooded_Merganser_0012_796748.jpg,089.Hooded_Merganser,89,260,260,black
5161,089.Hooded_Merganser/Hooded_Merganser_0048_796749.jpg,089.Hooded_Merganser,89,260,260,black
5162,089.Hooded_Merganser/Hooded_Merganser_0011_796750.jpg,089.Hooded_Merganser,89,260,260,black
5163,089.Hooded_Merganser/Hooded_Merganser_0013_796754.jpg,089.Hooded_Merganser,89,250,260,black
5164,089.Hooded_Merganser/Hooded_Merganser_0066_796755.jpg,089.Hooded_Merganser,89,250,260,black
5165,089.Hooded_Merganser/Hooded_Merganser_0076_796756.jpg,089.Hooded_Merganser,89,250,260,black
5166,089.Hooded_Merganser/Hooded_Merganser_0074_796757.jpg,089.Hooded_Merganser,89,250,260,black
5167,089.Hooded_Merganser/Hooded_Merganser_0071_796760.jpg,089.Hooded_Merganser,89,260,260,black
5168,089.Hooded_Merganser/Hooded_Merganser_0034_796762.jpg,089.Hooded_Merganser,89,253,260,black
5169,089.Hooded_Merganser/Hooded_Merganser_0046_796764.jpg,089.Hooded_Merganser,89,254,260,black
5170,089.Hooded_Merganser/Hooded_Merganser_0079_796768.jpg,089.Hooded_Merganser,89,250,260,black
5171,089.Hooded_Merganser/Hooded_Merganser_0058_796770.jpg,089.Hooded_Merganser,89,252,260,black
5172,089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,089.Hooded_Merganser,89,254,260,black
5173,089.Hooded_Merganser/Hooded_Merganser_0083_796773.jpg,089.Hooded_Merganser,89,250,260,black
5174,089.Hooded_Merganser/Hooded_Merganser_0090_796774.jpg,089.Hooded_Merganser,89,260,260,black
5175,089.Hooded_Merganser/Hooded_Merganser_0006_796778.jpg,089.Hooded_Merganser,89,260,260,black
5176,089.Hooded_Merganser/Hooded_Merganser_0024_796779.jpg,089.Hooded_Merganser,89,260,260,black
5177,089.Hooded_Merganser/Hooded_Merganser_0086_796780.jpg,089.Hooded_Merganser,89,260,260,black
5178,089.Hooded_Merganser/Hooded_Merganser_0002_796781.jpg,089.Hooded_Merganser,89,260,260,black
5179,089.Hooded_Merganser/Hooded_Merganser_0026_796782.jpg,089.Hooded_Merganser,89,250,260,black
5180,089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,089.Hooded_Merganser,89,260,260,black
5181,089.Hooded_Merganser/Hooded_Merganser_0023_796784.jpg,089.Hooded_Merganser,89,260,260,black
5182,089.Hooded_Merganser/Hooded_Merganser_0047_78962.jpg,089.Hooded_Merganser,89,258,260,black
5183,089.Hooded_Merganser/Hooded_Merganser_0087_78972.jpg,089.Hooded_Merganser,89,260,260,black
5184,089.Hooded_Merganser/Hooded_Merganser_0084_78954.jpg,089.Hooded_Merganser,89,250,260,black
5185,089.Hooded_Merganser/Hooded_Merganser_0075_78977.jpg,089.Hooded_Merganser,89,254,260,black
5186,089.Hooded_Merganser/Hooded_Merganser_0018_78979.jpg,089.Hooded_Merganser,89,250,260,black
5187,089.Hooded_Merganser/Hooded_Merganser_0040_78984.jpg,089.Hooded_Merganser,89,259,260,black
5188,089.Hooded_Merganser/Hooded_Merganser_0092_78989.jpg,089.Hooded_Merganser,89,250,260,black
5189,089.Hooded_Merganser/Hooded_Merganser_0025_78996.jpg,089.Hooded_Merganser,89,260,260,black
5190,089.Hooded_Merganser/Hooded_Merganser_0062_78998.jpg,089.Hooded_Merganser,89,260,260,black
5191,089.Hooded_Merganser/Hooded_Merganser_0043_796783.jpg,089.Hooded_Merganser,89,250,260,black
5192,089.Hooded_Merganser/Hooded_Merganser_0009_79012.jpg,089.Hooded_Merganser,89,260,260,black
5193,089.Hooded_Merganser/Hooded_Merganser_0010_796785.jpg,089.Hooded_Merganser,89,254,260,black
5194,089.Hooded_Merganser/Hooded_Merganser_0059_79016.jpg,089.Hooded_Merganser,89,260,260,black
5195,089.Hooded_Merganser/Hooded_Merganser_0094_796786.jpg,089.Hooded_Merganser,89,260,260,black
5196,089.Hooded_Merganser/Hooded_Merganser_0032_79032.jpg,089.Hooded_Merganser,89,250,260,black
5197,089.Hooded_Merganser/Hooded_Merganser_0016_79079.jpg,089.Hooded_Merganser,89,250,260,black
5198,089.Hooded_Merganser/Hooded_Merganser_0064_79040.jpg,089.Hooded_Merganser,89,260,260,black
5199,089.Hooded_Merganser/Hooded_Merganser_0020_79046.jpg,089.Hooded_Merganser,89,250,260,black
5200,089.Hooded_Merganser/Hooded_Merganser_0070_79054.jpg,089.Hooded_Merganser,89,260,260,black
5201,089.Hooded_Merganser/Hooded_Merganser_0068_79057.jpg,089.Hooded_Merganser,89,250,260,black
5202,089.Hooded_Merganser/Hooded_Merganser_0028_79061.jpg,089.Hooded_Merganser,89,250,260,black
5203,089.Hooded_Merganser/Hooded_Merganser_0063_79064.jpg,089.Hooded_Merganser,89,260,260,black
5204,089.Hooded_Merganser/Hooded_Merganser_0093_79075.jpg,089.Hooded_Merganser,89,250,260,black
5205,089.Hooded_Merganser/Hooded_Merganser_0072_78973.jpg,089.Hooded_Merganser,89,260,260,black
5206,090.Red_breasted_Merganser/Red_Breasted_Merganser_0080_79488.jpg,090.Red_breasted_Merganser,90,254,260,black
5207,090.Red_breasted_Merganser/Red_Breasted_Merganser_0031_79372.jpg,090.Red_breasted_Merganser,90,250,260,black
5208,090.Red_breasted_Merganser/Red_Breasted_Merganser_0071_79379.jpg,090.Red_breasted_Merganser,90,260,260,black
5209,090.Red_breasted_Merganser/Red_Breasted_Merganser_0043_79295.jpg,090.Red_breasted_Merganser,90,260,260,black
5210,090.Red_breasted_Merganser/Red_Breasted_Merganser_0078_79393.jpg,090.Red_breasted_Merganser,90,254,260,black
5211,090.Red_breasted_Merganser/Red_Breasted_Merganser_0081_79396.jpg,090.Red_breasted_Merganser,90,260,260,black
5212,090.Red_breasted_Merganser/Red_Breasted_Merganser_0055_79397.jpg,090.Red_breasted_Merganser,90,254,260,black
5213,090.Red_breasted_Merganser/Red_Breasted_Merganser_0030_79411.jpg,090.Red_breasted_Merganser,90,250,260,black
5214,090.Red_breasted_Merganser/Red_Breasted_Merganser_0067_79167.jpg,090.Red_breasted_Merganser,90,250,260,black
5215,090.Red_breasted_Merganser/Red_Breasted_Merganser_0021_79168.jpg,090.Red_breasted_Merganser,90,252,260,black
5216,090.Red_breasted_Merganser/Red_Breasted_Merganser_0012_79425.jpg,090.Red_breasted_Merganser,90,250,260,black
5217,090.Red_breasted_Merganser/Red_Breasted_Merganser_0049_79432.jpg,090.Red_breasted_Merganser,90,250,260,black
5218,090.Red_breasted_Merganser/Red_Breasted_Merganser_0052_79178.jpg,090.Red_breasted_Merganser,90,250,260,black
5219,090.Red_breasted_Merganser/Red_Breasted_Merganser_0077_79180.jpg,090.Red_breasted_Merganser,90,260,260,black
5220,090.Red_breasted_Merganser/Red_Breasted_Merganser_0042_79202.jpg,090.Red_breasted_Merganser,90,250,260,black
5221,090.Red_breasted_Merganser/Red_Breasted_Merganser_0075_79169.jpg,090.Red_breasted_Merganser,90,254,260,black
5222,090.Red_breasted_Merganser/Red_Breasted_Merganser_0002_79447.jpg,090.Red_breasted_Merganser,90,260,260,black
5223,090.Red_breasted_Merganser/Red_Breasted_Merganser_0061_79453.jpg,090.Red_breasted_Merganser,90,260,260,black
5224,090.Red_breasted_Merganser/Red_Breasted_Merganser_0001_79199.jpg,090.Red_breasted_Merganser,90,250,260,black
5225,090.Red_breasted_Merganser/Red_Breasted_Merganser_0035_79200.jpg,090.Red_breasted_Merganser,90,258,260,black
5226,090.Red_breasted_Merganser/Red_Breasted_Merganser_0008_79458.jpg,090.Red_breasted_Merganser,90,250,260,black
5227,090.Red_breasted_Merganser/Red_Breasted_Merganser_0068_79203.jpg,090.Red_breasted_Merganser,90,254,260,black
5228,090.Red_breasted_Merganser/Red_Breasted_Merganser_0069_79204.jpg,090.Red_breasted_Merganser,90,260,260,black
5229,090.Red_breasted_Merganser/Red_Breasted_Merganser_0014_79205.jpg,090.Red_breasted_Merganser,90,250,260,black
5230,090.Red_breasted_Merganser/Red_Breasted_Merganser_0040_79207.jpg,090.Red_breasted_Merganser,90,254,260,black
